ASV	Taxon	Phylum	Class	Order	Family	Genus	Species
50c76783c8e9202c12e602c6755fcaa7	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonadaceae	Uncultured bacterium
159526fc04b87abd307e2af48c75d73a	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Acidipila	Unknown
59037c0d27e890925bf83c562493b329	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	bacterium MI-37
ff8e9cea6b7ffb9ff488323be3380c1c	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Uncultured	Uncultured	Uncultured bacterium
5e2490fdd3fa3880f6b379f203a4be80	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonadaceae	Unknown
e700013cd4239b33ff4e9254a395a921	Bacteria	Cyanobacteria	Sericytochromatia	Sericytochromatia	Sericytochromatia	Sericytochromatia	Uncultured Halanaerobiaceae
729c8616992a024ee66f37841a0d5164	Bacteria	Acidobacteriota	Subgroup 5	Subgroup 5	Subgroup 5	Subgroup 5	Uncultured bacterium
6dd157cc51aac952cc9d06d7b133a03f	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
b38696270bf397026fdf9656859cc948	Bacteria	Elusimicrobiota	Lineage IIa	Lineage IIa	Lineage IIa	Lineage IIa	Uncultured actinobacterium
c14d6cbc7524e1cf6eeadde5b6db5852	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unknown
f8214adbdc13b5594cbd9a19b8798de6	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	CPla-3 termite group	Metagenome
cec2a0f7cef6badea976bde08a19a16b	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Uncultured	Uncultured	Unknown
4387dbce49ede0c1dbe2e6ab424709ba	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unknown
3d7fe5248b5ee843d1260706f794fe64	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia spinosispora
744e0d1c2ed8d278fe27e25a3318a928	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Uncultured bacterium
3dbab96333e7f05b74e1dd027f7f8825	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	Unknown
2fa56b417b63151385d72a8704aa271d	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia	Uncultured bacterium
bfe5610da0389aea09de2283818dbf61	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Uncultured	Unknown
6050e91109ad7d3eb9c789070648597d	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
27970238e3f31bff3e820831ffadea31	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	CPla-3 termite group	Metagenome
cb51eb3529bc5307a7504719474bbd27	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Unknown
846e650e6d4f740c92008a9422d9a634	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	Unknown
60da254a4b8f889d47dc951f9ca20dd0	Bacteria	Chloroflexi	Unknown	Unknown	Unknown	Unknown	Unknown
56a128e37ddb33b4b9d930d2278701c2	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Uncultured	Rickettsiella sp.
561d5210d9c779f3cc20c6a2dc4d11e2	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Uncultured	Uncultured bacterium
5866bab7651ebc91aad0f9d1ae0c82fc	Bacteria	Actinobacteriota	Actinobacteria	0319-7L14	0319-7L14	0319-7L14	Uncultured bacterium
705772c080aca702a083053d871eec80	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured planctomycete
49b04f35f66b5f96e0c94a8c1d42155a	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12	Unknown
39cbb145ddfcc7b1a168be61e2ddf273	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Unknown	Unknown
5706c18046d5ffd28bf7d3cc62d977fd	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
e660e9200c347d2d9735c1e49601cb81	Bacteria	Planctomycetota	Phycisphaerae	Pla1 lineage	Pla1 lineage	Pla1 lineage	Uncultured bacterium
c6f939277c5fafc9b047f0597bd069d9	Bacteria	Planctomycetota	BD7-11	BD7-11	BD7-11	BD7-11	Uncultured bacterium
f96824c1bd981826e8538a2a2fd87c98	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	Uncultured planctomycete
b3748e34a227e7fd4b752a3055621593	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a	Uncultured bacterium
9d2c7e547a61784a327ee16d604583e4	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Unknown
53e7837d5e6234651658a787857e6bd5	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Metagenome
197e13cdf410bec670f8ce5fcf92d3f3	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unknown
4458359c87753779b3250ea0d94b3e49	Bacteria	Armatimonadota	Uncultured	Uncultured	Uncultured	Uncultured	Uncultured Chloroflexi
6d8eecbff5f4de3c5d82f06f154b8683	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	Uncultured soil
fb7d2cec2cea80599bebfa30472f6ce5	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
c5a198801603ee91533c7764c4ea9d1b	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacteraceae	Uncultured bacterium
a60a03d7021dde81013aaa1bcd77a1a7	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	Unknown
5f7536cf0308128b13d3a0406f1bbf4e	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
33eca36c733308d184ce54731808c4c6	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured eubacterium
6afa5a7346c82bbb1ba23d7a308e76d9	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Metagenome
aaff10ce0e5726692dc99755144df317	Bacteria	Proteobacteria	Gammaproteobacteria	EV818SWSAP88	EV818SWSAP88	EV818SWSAP88	Uncultured bacterium
20e3fc9ceaacf533bb48079d79ebac6f	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Occallatibacter	Unknown
1f73b6e9597e9aeb951c2e2a2736c3e0	Bacteria	WPS-2	WPS-2	WPS-2	WPS-2	WPS-2	Unknown
3092bc07921a66ccee1e575946c9308c	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
5311558da7fe7f507def99e00e2e1e58	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacteraceae	Uncultured bacterium
6a061252cdc0a0e282fda43ae7aca0be	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1852b065e3ba1eaad55476ce559ab5be	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Unknown
02b0b89ab1b53f85cbdd5165c181a7c2	Bacteria	Actinobacteriota	Actinobacteria	Catenulisporales	Catenulisporaceae	Catenulispora	Catenulispora sp.
d42ebe23c38fcb9cd43e465577db897a	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	CPla-3 termite group	Metagenome
0bd02404a652b660b649cb4306ef7428	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
ec62851e32e8125f03a57b04f211c31d	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	bacterium enrichment
54a932bcbf64302c6c4559adde4a1940	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	B12-WMSP1	B12-WMSP1	Unknown
3ad61548da9203a29f9c0130db978f6b	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Unknown
08aaf64d9f5688f551eff80b5626d7ed	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Uncultured	Unknown
f2c153c399cf0f526dc3e6b181699d9f	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	Uncultured bacterium
4c6724a557ea462b54f2eb519609e252	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Unknown	Unknown
15245b16f77fc5d6808d0279475716df	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unknown
ef63da6fa87e371a493b0e83d34bb985	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1dba2cddf801150d80de9a5670cd483a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Unknown	Unknown
11194f310db186f457a89cc5c9c1c506	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unknown	Unknown
2ee019194fe9af4065cb767aab099048	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unknown
379cf90be2267e66454a1d773f88487c	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured eubacterium
915dd247dce369b9dc93bd835f599e02	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Uncultured	Metagenome
8c4ccd27eb56adfe54bd32ebcc74774b	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
2282b86ae000a7cf10b00073496604f4	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	Unknown
d526d1a358c5c6c3cf900ce27ae9cca7	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	Subgroup 2	Subgroup 2	Uncultured Acidobacteria
d7fe401241dfeabf301f6c1be507c715	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
54bc8bae4e478231bab256bc322f1f7e	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	AKYH767	Metagenome
2275f8251558c8662b405e6827a49509	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	Uncultured bacterium
9283c7fcf595c5a15d33919d657cc638	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	Unknown
47222ba07a6a1d421e3e0bdcfef03b27	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Uncultured	Rhabdochlamydiaceae bacterium
3dc8b2e690dba8a36a8ca0c05a9b1fc8	Bacteria	WPS-2	WPS-2	WPS-2	WPS-2	WPS-2	Uncultured bacterium
44177cf589ec0cac94d21417a99665f4	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae	Uncultured bacterium
3acfc73362f9b9bd912ac685badb3d91	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Uncultured	Uncultured	Uncultured proteobacterium
d34cf2fd6969443fe2bb37bf2b8f95e4	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Unknown
96f4e35780e1ac7aa6026e2c64dc2082	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured bacterium
b9526e48482d36a8a52dfb8ffdd6d66c	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	Subgroup 7	Subgroup 7	Uncultured candidate
bb9496e20254c0d190738003e4bdb308	Bacteria	Dependentiae	Babeliae	Babeliales	Unknown	Unknown	Unknown
68bd8d2715dff8c8bf2fd3dd41f4db13	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	Metagenome
372faae0b2ce5e41a0cd3696760808a4	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	RBG-13-54-9	RBG-13-54-9	Uncultured Caldilineaceae
ee3e456e44c94e3c6e2e364c43ee493d	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	B12-WMSP1	B12-WMSP1	Uncultured bacterium
f6546049fdda348c7a6a189db093c0d4	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	A4b	Metagenome
887c08b9c0b02c6a910ef1c412034cf7	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
d8508d52c03d28c73ecc5a48b8f8d9ab	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	Unknown
b5897bd6751a39e3be177d8a139ba71e	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	Armatimonadales	Armatimonadales	Uncultured Chloroflexi
bfb3cc22caa097d666020c0b24cf1c60	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
42a45fa09a4077a58dc1a40907d9aec3	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Uncultured bacterium
ba9e34c8a9c5d300263ddf3190e7ba25	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	Babeliaceae	Uncultured bacterium
e8a2b5b120500864fcd7e65d7a8f8318	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
d655095fdfb6773c531efb1f59022542	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Uncultured	Uncultured bacterium
8e1090c5a841c7343d2a3a63e579745a	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
a3687204c5e5f5565b0ad718cae55a94	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	JG30a-KF-32	Unknown
f3ef4c4382e3d38a1bd44287ca77df29	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	Uncultured delta
c8743977b8d00ec3fe31eadf31a52ee3	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Uncultured bacterium
cf66e067422d5481fda632b7ab553b4e	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	Unknown
151f25319c8715bb49632a77fb021ad5	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unknown
8b892f97709ef9a5fecc78d12a90e393	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
86a72943e0375a99ca2573b43741b057	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	Unknown
81dcec2ad16bc47f985ea813c3974853	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	Uncultured soil
d5837941c38ce94b2059d3053959344f	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	B12-WMSP1	B12-WMSP1	Uncultured bacterium
42acab341fbf2d186bb74be5fd9f6a8f	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	Subgroup 2	Subgroup 2	Unknown
78df1e56edf27a207bf02f6aaee1acc4	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacteraceae	Unknown
00d0b30327c0d4cedc8738974f330269	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Uncultured	Uncultured	Unknown
e62e729fc96f52383537e5abe30f6148	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473	Uncultured bacterium
7fb086cd1d677006ff59248b0138c36f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Uncultured	Uncultured	Uncultured Rhodospirillales
b2f0da382a0c9de06553135796594bf8	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Unknown
9cd65334ab5bb45dd56226c44e6ae3f3	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Uncultured	Uncultured	Uncultured delta
f071cdbf142347ca6c4382c6381dad31	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Unknown
221f7bea3c3db956d48cc7cfc2944f6c	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Unknown
582bba3cf694509174683f0a89b10c13	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Uncultured bacterium
2a39f0b75d31d00b3136b2edbe82962e	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	Unknown
2aa63f75fafea141755c1c0793d84381	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Uncultured bacterium
d3a48fcce4f03bf65e35d6921144ad4f	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacteraceae	Uncultured bacterium
17867430f70ef90a64fc0019dc5ba415	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured bacterium
72e1cece797abd833e9678ac2c157e35	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Uncultured bacterium
2e0bbe9a8396f54aabee7f1a76d40b02	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peribacteria	Candidatus Peribacteria	Candidatus Peribacteria	Unknown
15f476da40f6d1a1083d6b22dab6ca10	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured bacterium
41772f5cba416fa7a1936368b92803fb	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	Unknown
4276a286d3247497d6d42c6b7cb60fa7	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae	Uncultured bacterium
48f89c3036644998338b2edf6f67c558	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
3a3a7e29754119053980f5bdecfd4de7	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	Uncultured Acidobacterium
221a664d3653c23b454c2d69dc8fc302	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	Armatimonadales	Armatimonadales	Uncultured bacterium
1dc22fad5466910b81ac6413a303d997	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Unknown	Unknown
9ecc39036a4f9e1c444ab10425cf7b94	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Uncultured bacterium
22ee7a7a4877b963abe5f473b4b6a92e	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	Uncultured bacterium
4255e26f2cfe660ba1857382db1a6cf0	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
5b36aaf7a73c9d2c42a0c6298287433b	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	Uncultured bacterium
ce60a6ff9d1ebb20bc5c414825cd8833	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Uncultured	Metagenome
5faf8a0956ddada89414f621ad0574fd	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Unknown
21b2d60ed3cf706378cf3af9333c8115	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Unknown
2c22a87ce7e950b83bf6d798a4312691	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	Uncultured Verrucomicrobia
85e48691b10b4059d1a9ae35b54935a5	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Unknown
824603ee706bd9cd02eb710518739705	Bacteria	RCP2-54	RCP2-54	RCP2-54	RCP2-54	RCP2-54	Uncultured bacterium
e976ab75d9f93049787e01090f5ba90f	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	Uncultured bacterium
14931f4beab395468298d32b8d3133ea	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	Uncultured	Unknown
f18c9cad91ca28948be6c698551c7966	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	Uncultured planctomycete
e522069a9ba70f7f6abebb86b33af55b	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Unknown	Unknown
854bfff209be0671581b8518c68d3bb8	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
797565cd5200e2130dc5b2dbc852941c	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
6f4e9b288015a3ad2d8eebe0359c20c5	Bacteria	Planctomycetota	vadinHA49	vadinHA49	vadinHA49	vadinHA49	Uncultured Antarctic
e973af0b9a1c3eb33d14da6ccf150d3d	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Uncultured	Uncultured bacterium
35afad7418ccead134661d67df16b0db	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
8581526a46a7881c69a6baf0a65113ec	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
405bfdfc7747ec0b211606b08dcc9edd	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Unknown	Unknown
1979c6e55ddc1b3262ae932e76785b98	Bacteria	Acidobacteriota	Acidobacteriae	Unknown	Unknown	Unknown	Unknown
45b4166805000c1228e07f764c3b9d33	Bacteria	Firmicutes	Unknown	Unknown	Unknown	Unknown	Unknown
c2c390889e8f1a4be0d5c4a0de61b29a	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Candidatus Obscuribacter	Metagenome
e38d4e90b8155bd6f5312b06ade0cbab	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
4c8f0fe99f9bf93545d9d0652e189319	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	LWQ8	Uncultured bacterium
22e7ccdb7449bead3032e3b28706218a	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured bacterium
9aeffd381c213aca57e7fd904f929063	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Unknown	Unknown
5c3adc0e3d4a9ed3b695654b4fee0acd	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Uncultured	Uncultured	Uncultured Planctomyces
166ee29f8a11b406d9c7ccc78e7fca13	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
85ca726c27fbe334e4688f8a2765df34	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	LWQ8	Uncultured bacterium
78042a611c30a43ff17f342ee6034914	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Uncultured	Uncultured bacterium
22a68e14083d301340463ffc2933e0f7	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage IV	Lineage IV	Lineage IV	Unknown
4ab579dd0600b02832f62937d76dbd4b	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured bacterium
6cc3b59e6c4bd72f0fd0e6fa3ac4b900	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unknown
86c049dbebf28346fbcab63b05dd7560	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	Uncultured bacterium
16f880209caba88d9ace08d69667b5ae	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unknown
ec79ab16058992fd11a16884da778115	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	Uncultured bacterium
1465e4eeab5bf2ea0d4788c234fb01c9	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadales	Chthonomonadales	Uncultured bacterium
ebf1edd1589a7de6b23c15119d20ab9a	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	Uncultured Roseobacter
dcf52548df7598be0201693e24c4eef2	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae	Uncultured bacterium
15f0e76a8cc2ec4c5f129cca0e4a3c9b	Bacteria	WPS-2	WPS-2	WPS-2	WPS-2	WPS-2	Uncultured bacterium
998c05be4fd85845ff0ba2c578c6726a	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	Uncultured forest
a128ade262476a0d54a998c365e62434	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Uncultured bacterium
